frequency,monetarytotal,monetaryavg,monetarystd,totalquantity,avgquantitypertransaction,preferreddayofweek,preferredhour,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,uniqueinvoices,age,supportticketscount,satisfactionscore,rfmsegment,agecategory,spendingcategory,loyaltylevel,churn,regyear,regday,avgbasketvalue,purchaseintensity,returnimpact,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,country_targetenc,customertype_Nouveau,customertype_Occasionnel,customertype_Perdu,customertype_Régulier,preferredtimeofday_Matin,preferredtimeofday_Midi,preferredtimeofday_Soir,region_Amérique du Nord,region_Amérique du Sud,region_Asie,region_Autre,region_Europe centrale,region_Europe continentale,region_Europe de l'Est,region_Europe du Nord,region_Europe du Sud,region_Moyen-Orient,region_Océanie,region_UK,churnriskcategory_Faible,churnriskcategory_Moyen,churnriskcategory_Élevé,weekendpreference_Semaine,weekendpreference_Weekend,basketsizecategory_Moyen,basketsizecategory_Petit,productdiversity_Modéré,productdiversity_Spécialisé,gender_M,gender_Unknown,accountstatus_Closed,accountstatus_Pending,accountstatus_Suspended
11,3589.26875,22.07639344262295,21.2683889173829,2176.125,24.61748633879781,2,13,0.0,1.912087912087912,113,8.071428571428571,1,1,0,0.0054644808743169,14,66.0,1.0,5.0,-1,5,-1,-1,0,2010,30,299.10572916666666,0.03089887640449438,19.613490437158326,5.704134843122696,3.025945737048297,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11,3589.26875,15.788945147679325,9.953391304416948,2176.125,12.962025316455696,2,10,0.1097046413502109,1.4576271186440677,134,7.444444444444445,1,13,0,0.0548523206751054,18,56.0,2.0,3.0,-1,4,-1,-1,0,2010,12,299.10572916666666,0.03125,196.87972046413472,5.704134843122696,5.287659373705057,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
9,1784.12,14.388064516129033,13.763126457385424,1621.0,13.07258064516129,6,10,0.4274193548387097,2.845528455284553,106,11.77777777777778,1,1,0,0.0080645161290322,9,49.0,3.0,2.0,-1,3,-1,-1,0,2010,10,178.41199999999998,0.02535211267605634,14.388064516128928,5.189684837019791,2.7335921775072625,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False
2,658.64,25.33230769230769,28.46339295413564,496.0,19.07692307692308,4,10,0.0,12.96,23,11.5,1,0,0,0.0,2,41.0,2.0,4.0,-1,2,-1,-1,0,2010,15,219.54666666666665,0.006153846153846154,0.0,5.396109312705911,0.0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3,617.93,17.16472222222222,14.998545355392896,329.0,9.13888888888889,2,10,0.0,9.942857142857145,28,9.333333333333334,1,1,0,0.0277777777777777,3,49.0,1.0,1.0,-1,-1,-1,-1,0,2010,30,154.4825,0.008571428571428572,17.164722222222174,5.0465331850932404,2.8994813736334337,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
4,1158.2,15.239473684210529,11.205523506406632,762.0,10.026315789473683,6,14,0.5526315789473685,3.5866666666666664,67,16.75,1,2,0,0.0263157894736842,4,49.0,1.0,5.0,-1,-1,-1,-1,0,2010,9,231.64000000000001,0.014760147601476014,30.47894736842104,5.449492194345154,3.4493189848840706,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False
9,2085.08,38.61259259259259,35.492243276162235,1054.0,19.51851851851852,0,10,0.1481481481481481,6.69811320754717,40,4.444444444444445,1,0,0,0.0,9,49.0,0.0,5.0,-1,-1,-1,-1,0,2010,4,208.50799999999998,0.025069637883008356,0.0,5.344761924790637,0.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False
4,517.53,8.484098360655738,7.946580475703409,243.0,3.9836065573770494,6,13,0.4754098360655737,2.7666666666666666,57,14.25,1,0,0,0.0,4,54.0,3.0,1.0,-1,3,-1,-1,1,2010,30,103.506,0.023809523809523808,0.0,4.649244486024558,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
8,2504.86,8.977992831541219,6.218191482199703,1115.0,3.996415770609319,1,17,0.0,1.2697841726618706,178,22.25,1,2,0,0.007168458781362,8,29.0,5.0,5.0,-1,1,-1,-1,0,2010,22,278.3177777777778,0.0223463687150838,17.95598566308242,5.632350122116951,2.9421197477789542,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11,3466.67,47.4886301369863,48.59975037987645,1553.0,21.273972602739725,2,11,0.1643835616438356,1.3055555555555556,51,4.636363636363637,1,4,0,0.0547945205479452,11,66.0,1.0,5.0,-1,5,-1,-1,1,2011,3,288.88916666666665,0.11458333333333333,189.9545205479452,5.669498666021591,5.252035287378969,0.49999999999999994,0.8660254037844387,0.0,1.0,0.3324050632911392,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3,1548.07,16.125729166666666,7.930393996290696,877.0,9.135416666666666,0,10,0.3854166666666667,3.494736842105264,87,29.0,1,1,0,0.0104166666666666,3,72.0,3.0,5.0,-1,5,-1,-1,0,2010,25,387.0175,0.008982035928143712,16.125729166666563,5.961050441698943,2.8405819623172457,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,0.5555555555555556,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
5,1705.2599999999998,16.555922330097086,13.104300703779838,722.0,7.009708737864078,3,11,0.0,3.480392156862745,86,17.2,1,5,0,0.0485436893203883,5,30.0,2.0,1.0,-1,1,-1,-1,0,2010,26,284.21,0.013966480446927373,82.77961165048534,5.653225751039049,4.428189680159439,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
2,121.0,17.285714285714285,4.802231624091925,68.0,9.714285714285714,2,12,0.0,33.833333333333336,7,3.5,1,0,0,0.0,2,40.0,0.0,3.0,-1,2,-1,-1,1,2010,19,40.333333333333336,0.00980392156862745,0.0,3.721669276936927,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
1,422.7,46.96666666666667,24.64254451147446,82.0,9.11111111111111,2,12,0.0,0.0,9,9.0,1,0,0,0.0,1,42.0,3.0,3.0,-1,2,-1,-1,1,2010,12,211.35,0.5,0.0,5.35823585675928,0.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
11,3589.26875,24.207918781725887,19.16507363841595,2176.125,13.857868020304569,2,11,0.0,0.8676844783715013,242,11.0,1,12,0,0.0304568527918781,22,52.0,2.0,1.0,-1,3,-1,-1,0,2010,25,299.10572916666666,0.031161473087818695,109.31782994923833,5.704134843122696,4.703365562780687,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11,3589.26875,14.84431818181818,23.996848848680862,2176.125,8.859848484848484,1,12,0.0,1.2775665399239544,187,11.6875,1,40,0,0.1515151515151515,16,58.0,1.0,3.0,-1,4,-1,-1,0,2010,7,299.10572916666666,0.03225806451612903,543.8285984848484,5.704134843122696,6.300471247005377,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5,2735.37,26.55699029126213,39.50359032665238,1185.0,11.50485436893204,3,9,0.0,3.215686274509804,82,16.4,1,0,0,0.0,5,47.0,1.0,3.0,-1,3,-1,-1,0,2010,27,455.895,0.015151515151515152,0.0,6.124453605195712,0.0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.3324050632911392,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False
6,459.83,17.685769230769232,10.50224211226419,271.0,10.423076923076923,2,12,0.0,11.48,19,3.1666666666666665,1,1,0,0.0384615384615384,6,34.0,2.0,4.0,-1,1,-1,-1,0,2010,19,65.69,0.020761245674740483,17.685769230769203,4.200055016644215,2.927762230448052,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.3324050632911392,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
11,3550.7,22.331446540880503,27.551992733566085,2176.125,13.9874213836478,4,12,0.2452830188679245,2.240506329113924,104,8.666666666666666,1,2,0,0.0125786163522012,12,49.0,3.0,1.0,-1,-1,-1,-1,0,2010,16,295.89166666666665,0.03064066852367688,44.6628930817608,5.693367313563972,3.8212860004995868,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False
3,310.03,34.44777777777777,32.48001376915417,239.0,26.55555555555556,3,10,0.0,43.75,8,2.6666666666666665,1,1,0,0.1111111111111111,3,79.0,2.0,3.0,-1,5,-1,-1,0,2010,6,77.5075,0.008547008547008548,34.44777777777777,4.363194161625848,3.568060564913923,-2.4492935982947064e-16,1.0,0.0,1.0,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3,1030.14,36.79071428571429,52.21333176771727,750.0,26.785714285714285,2,14,0.0,10.074074074074074,24,8.0,1,0,0,0.0,3,49.0,2.0,5.0,-1,-1,-1,-1,0,2010,18,257.535,0.010948905109489052,0.0,5.5550310813015775,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,847.4100000000001,12.839545454545457,9.85428113630247,244.0,3.696969696969697,2,13,0.0,1.8307692307692307,62,31.0,1,0,0,0.0,2,49.0,4.0,2.0,-1,-1,-1,-1,1,2010,12,282.47,0.016666666666666666,0.0,5.647106297462645,0.0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9,688.0400000000001,17.642051282051284,17.172080642026128,578.0,14.82051282051282,1,13,0.1538461538461538,7.7894736842105265,32,3.555555555555556,1,2,0,0.0512820512820512,9,42.0,1.0,3.0,-1,2,-1,-1,0,2010,10,68.804,0.03,35.28410256410251,4.245691314716625,3.591379699452002,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
5,733.4399999999998,15.60510638297872,10.066878509409918,666.0,14.170212765957446,2,13,0.0,5.0,34,6.8,1,1,0,0.0212765957446808,5,39.0,5.0,3.0,-1,2,-1,-1,1,2010,8,122.23999999999997,0.02145922746781116,15.605106382978681,4.814133673728467,2.8097102614916367,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.3324050632911392,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2,885.4699999999999,26.83242424242424,16.022325445745818,375.0,11.363636363636363,1,14,0.0,11.125,28,14.0,1,0,0,0.0,2,30.0,2.0,3.0,-1,1,-1,-1,0,2010,28,295.15666666666664,0.0056022408963585435,0.0,5.690888593584465,0.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3,603.6900000000002,15.886578947368426,8.603780839656604,357.0,9.394736842105264,4,10,0.0,9.108108108108109,34,11.333333333333334,1,3,0,0.0789473684210526,3,49.0,0.0,4.0,-1,-1,-1,-1,0,2010,1,150.92250000000004,0.008875739644970414,47.659736842105254,5.023370522398121,3.884851929245916,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
1,306.84000000000003,7.135813953488372,5.386724082920431,150.0,3.488372093023256,2,14,0.0,0.0,39,39.0,1,0,0,0.0,1,36.0,1.0,2.0,-1,2,-1,-1,1,2010,11,153.42000000000002,0.5,0.0,5.03967616288067,0.0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,74.4,14.88,5.454081040835384,40.0,8.0,2,14,0.0,0.0,5,5.0,1,0,0,0.0,1,66.0,2.0,1.0,-1,5,-1,-1,1,2010,24,37.2,0.5,0.0,3.6428355156125294,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.3324050632911392,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False
4,1227.43,14.108390804597702,10.590969812364971,1743.0,20.03448275862069,4,14,0.0,3.744186046511628,76,19.0,1,0,0,0.0,4,53.0,3.0,5.0,-1,3,-1,-1,0,2010,9,245.48600000000002,0.012345679012345678,0.0,5.5073051967379945,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,0.0,-113.72,31.50867816967256,0.0,-28.0,2,14,0.0,0.0,2,2.0,1,2,0,1.0,1,29.0,2.0,3.0,-1,1,-1,-1,1,2010,24,0.0,0.5,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.75,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
4,1887.2,15.858823529411763,8.152918181569952,1562.0,13.126050420168069,2,14,0.0,2.135593220338983,102,25.5,1,0,0,0.0,4,49.0,0.0,5.0,-1,-1,-1,-1,1,2010,8,377.44,0.015748031496062992,0.0,5.936057539836243,0.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.3324050632911392,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3,3589.26875,16.452468085106382,13.849812360805927,2147.0,9.136170212765958,4,14,0.3617021276595745,1.1452991452991452,185,61.66666666666666,1,0,0,0.0,3,58.0,0.0,1.0,-1,4,-1,-1,0,2010,2,897.3171875,0.011111111111111112,0.0,6.80052322141514,0.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.3324050632911392,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False
7,984.12,9.46269230769231,13.387628924312397,275.0,2.644230769230769,0,13,0.1826923076923076,2.8737864077669903,79,11.285714285714286,1,1,0,0.0096153846153846,7,49.0,2.0,5.0,-1,-1,-1,-1,0,2010,16,123.015,0.023411371237458192,9.462692307692294,4.820402526030965,2.347815816310212,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.3324050632911392,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
