recency,frequency,monetarytotal,monetaryavg,monetarystd,avgquantitypertransaction,customertenuredays,firstpurchasedaysago,preferreddayofweek,preferredhour,preferredmonth,weekendpurchaseratio,avgdaysbetweenpurchases,uniqueproducts,avgproductspertransaction,uniquecountries,negativequantitycount,zeropricecount,returnratio,totaltransactions,uniqueinvoices,age,supportticketscount,satisfactionscore,churn,regyear,regday,monetaryperday,avgbasketvalue,purchaseintensity,tenureratio,productdiversityratio,returnimpact,customerscorenormalized,monetaryperday_log,avgbasketvalue_log,returnimpact_log,regmonth_sin,regmonth_cos,regweekday_sin,regweekday_cos,rfmsegment_dormants,rfmsegment_fidèles,rfmsegment_potentiels,agecategory_25-34,agecategory_35-44,agecategory_45-54,agecategory_55-64,agecategory_65+,agecategory_inconnu,spendingcategory_low,spendingcategory_medium,spendingcategory_vip,customertype_nouveau,customertype_occasionnel,customertype_perdu,customertype_régulier,favoriteseason_hiver,favoriteseason_printemps,favoriteseason_été,preferredtimeofday_matin,preferredtimeofday_midi,preferredtimeofday_soir,region_amérique du nord,region_amérique du sud,region_asie,region_autre,region_europe centrale,region_europe continentale,region_europe de l'est,region_europe du nord,region_europe du sud,region_moyen-orient,region_océanie,region_uk,loyaltylevel_jeune,loyaltylevel_nouveau,loyaltylevel_établi,churnriskcategory_faible,churnriskcategory_moyen,churnriskcategory_élevé,weekendpreference_semaine,basketsizecategory_moyen,basketsizecategory_petit,productdiversity_modéré,productdiversity_spécialisé,gender_m,gender_unknown,accountstatus_closed,accountstatus_pending,accountstatus_suspended,country_austria,country_bahrain,country_belgium,country_canada,country_channel islands,country_cyprus,country_czech republic,country_denmark,country_eire,country_european community,country_finland,country_france,country_germany,country_greece,country_iceland,country_israel,country_italy,country_lebanon,country_malta,country_netherlands,country_norway,country_poland,country_portugal,country_rsa,country_saudi arabia,country_singapore,country_spain,country_sweden,country_switzerland,country_usa,country_united arab emirates,country_unspecified,cluster,segment
30,5,2735.37,26.55699029126213,39.50359032665238,11.50485436893204,329,360,3,9,11,0.0,3.215686274509804,82,16.4,1,0,0,0.0,103,5,47.0,1.0,3.0,0,2010,27,-0.0740134545801127,1.5819106025726777,-0.7077988402907359,-0.5237635706119274,0.1709313790170875,-0.3331077717589623,-0.1031314715425628,4.49130406596634,6.124453605195712,0.0,-1.0,-1.8369701987210294e-16,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
71,6,459.83,17.685769230769232,10.50224211226419,10.423076923076923,288,360,2,12,3,0.0,11.48,19,3.1666666666666665,1,1,0,0.0384615384615384,26,6,34.0,2.0,4.0,0,2010,19,-0.3807007414322483,-0.8934598461156216,-0.6969311219734131,-0.5221851292958294,-0.8453052052980404,-0.1270477835107707,-0.2045470400353311,1.9996577703867888,4.200055016644215,2.927762230448052,-0.4999999999999997,-0.8660254037844388,0.0,1.0,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
9,3,310.03,34.44777777777777,32.48001376915417,26.55555555555556,350,359,3,10,12,0.0,43.75,8,2.6666666666666665,1,1,0,0.1111111111111111,9,3,79.0,2.0,3.0,0,2010,6,-0.2884655906725021,-0.8184923539579763,-0.7205937360714707,-0.5244292338978283,-0.911581504275114,0.0682493075653434,-0.2172884749974444,3.46582964840547,4.363194161625848,3.568060564913923,-2.4492935982947064e-16,1.0,0.0,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
86,3,1030.14,36.79071428571429,52.21333176771727,26.785714285714285,273,359,2,14,9,0.0,10.074074074074074,24,8.0,1,0,0,0.0,28,3,49.0,2.0,5.0,0,2010,18,-0.360264610759738,0.3235605501596871,-0.7159405472667123,-0.5214896259564413,-0.5404342300035021,-0.3331077717589623,-0.1708984309675649,2.5526190082814324,5.5550310813015775,0.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
240,2,847.4100000000001,12.839545454545457,9.85428113630247,3.696969696969697,119,359,2,13,12,0.0,1.8307692307692307,62,31.0,1,0,0,0.0,66,2,49.0,4.0,2.0,1,2010,12,-0.3914554463776269,0.4817424343950064,-0.7048635406704497,-0.504292919499328,0.8204391089924088,-0.3331077717589623,-0.106627258387093,1.507676261174832,5.647106297462645,0.0,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
60,9,688.0400000000001,17.642051282051284,17.172080642026128,14.82051282051282,299,359,1,13,5,0.1538461538461538,7.7894736842105265,32,3.555555555555556,1,2,0,0.0512820512820512,39,9,42.0,1.0,3.0,0,2010,10,-0.3623679087657613,-0.8737053489225682,-0.6790329040119307,-0.5226509619769217,-0.8002373219936305,0.0779934738152302,-0.1939863663092777,2.5079185224573224,4.245691314716625,3.591379699452002,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
127,5,733.4399999999998,15.60510638297872,10.066878509409918,14.170212765957446,232,359,2,13,12,0.0,5.0,34,6.8,1,1,0,0.0212765957446808,47,5,39.0,5.0,3.0,1,2010,8,-0.3831606771214341,-0.5347196995943744,-0.6955789234165829,-0.5191316805863673,-0.5713631695261364,-0.1512899499876606,-0.1783165369654835,1.9065751436566365,4.814133673728467,2.8097102614916367,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
3,2,885.4699999999999,26.83242424242424,16.022325445745818,11.363636363636363,356,359,1,14,12,0.0,11.125,28,14.0,1,0,0,0.0,33,2,30.0,2.0,3.0,0,2010,28,0.4248087647387158,0.5622237192555936,-0.7262986278135483,-0.5246050393274779,-0.2311448347771587,-0.3331077717589623,-0.1929845579776939,5.404331418604421,5.690888593584465,0.0,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
22,3,603.6900000000002,15.886578947368426,8.603780839656604,9.394736842105264,337,359,4,10,11,0.0,9.108108108108109,34,11.333333333333334,1,3,0,0.0789473684210526,38,3,49.0,0.0,4.0,0,2010,1,-0.3062843211972548,-0.3527645403972796,-0.719956886055235,-0.5240269099338222,-0.3084671835837446,0.222184151676871,-0.203137933949812,3.304957784576119,5.023370522398121,3.884851929245916,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
359,1,306.84000000000003,7.135813953488372,5.386724082920431,3.488372093023256,1,359,2,14,12,0.0,0.0,39,39.0,1,0,0,0.0,43,1,36.0,1.0,2.0,1,2010,11,-0.4014367451255917,-0.3369209768970709,1.2001459128953138,3.136718838556761,0.7121878206631884,-0.3331077717589623,-0.1052186459402911,0.6164461056296745,5.03967616288067,0.0,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
359,1,74.4,14.88,5.454081040835384,8.0,1,359,2,14,12,0.0,0.0,5,5.0,1,0,0,0.0,5,1,66.0,2.0,1.0,1,2010,24,-0.4038559854538943,-1.0741938297476343,1.2001459128953138,3.136718838556761,-0.8651880949911626,-0.3331077717589623,-0.1052186459402911,0.18786173716957,3.6428355156125294,0.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
36,4,1227.43,14.108390804597702,10.590969812364971,20.03448275862069,323,359,4,14,3,0.0,3.744186046511628,76,19.0,1,0,0,0.0,87,4,53.0,3.0,5.0,0,2010,9,-0.2803319081628141,0.2471244754393598,-0.7132345803283029,-0.5235575319758152,0.3132045008212055,-0.3331077717589623,-0.1720250638812528,3.531458794084541,5.5073051967379945,0.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
105,4,1887.2,15.858823529411763,8.152918181569952,13.126050420168069,253,359,2,14,3,0.0,2.135593220338983,102,25.5,1,0,0,0.0,119,4,49.0,0.0,5.0,1,2010,8,-0.3379216064378005,1.0842101923989471,-0.7066432105189697,-0.5204746586035937,0.795695957374301,-0.3331077717589623,-0.1137155853203475,2.9340575722951825,5.936057539836243,0.0,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
60,7,984.12,9.46269230769231,13.387628924312397,2.644230769230769,298,359,0,13,2,0.1826923076923076,2.8737864077669903,79,11.285714285714286,1,1,0,0.0096153846153846,104,7,49.0,2.0,5.0,0,2010,16,-0.3441813770392316,-0.5298032784882032,-0.6917970396851622,-0.5226441399618799,-0.1808853080528779,-0.2228562898880479,-0.1787760652381855,2.8410131261687344,4.820402526030965,2.347815816310212,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
283,3,447.22,7.453666666666667,5.113178044769624,11.0,75,359,1,13,3,0.0,1.271186440677966,48,16.0,1,0,0,0.0,60,3,29.0,1.0,3.0,1,2010,4,-0.3987300499251199,-0.6009169308755273,-0.6606795569124568,-0.4867132150799948,0.0162866814039159,-0.3331077717589623,-0.1105513809308865,0.94574013390226,4.725660664322715,0.0,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,clients réguliers
71,4,987.86,17.330877192982456,6.46448547303478,13.385964912280702,288,359,4,10,5,0.0,5.107142857142857,47,11.75,1,0,0,0.0,57,4,26.0,2.0,1.0,0,2010,14,-0.3532220056175506,-0.0568308805362202,-0.7103380268134748,-0.5221851292958294,-0.2249590468726318,-0.3331077717589623,-0.1766260732009106,2.6892259838956263,5.291151754763125,0.0,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
35,5,2062.7,24.55595238095238,18.719978318327964,17.523809523809526,323,359,1,10,4,0.0,3.879518072289157,59,11.8,1,0,0,0.0,84,5,24.0,2.0,1.0,0,2010,9,-0.1899440994984918,0.8707000680591277,-0.7072552662869791,-0.5235890101007769,-0.1847514254932072,-0.3331077717589623,-0.1324704924669358,4.0655544459472654,5.842916200420948,0.0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,clients perdus
